shipment_id,created_date,shipped_date,delivered_date,sender_country,origin_center,destination_region,weight_grams,shipment_type,delivery_status,delay_reason,distance_km,return_reason,customer_rating,is_holiday_season
1728,2024-08-26,2024-08-27,2024-08-30,LT,Siauliai,Siauliai,2086,Registered,Delivered,None,77,,5,False
1729,2024-07-17,2024-07-17,2024-07-21,LT,Kaunas,Vilnius,3281,Registered,Delivered,None,108,,3,False
1730,2024-09-11,2024-09-11,2024-09-12,LT,Panevezys,Kaunas,1894,EMS,Delivered,None,148,,2,False
1731,2024-08-23,2024-08-24,2024-08-30,LT,Vilnius,Vilnius,3599,Standard,Delayed,Address error,213,,3,False
1732,2024-08-22,2024-08-23,2024-08-26,LT,Panevezys,Vilnius,1232,EMS,Delivered,None,36,,5,False
1733,2024-10-25,2024-10-26,,LT,Vilnius,Siauliai,3841,Express,Returned,Address error,150,Damaged,4,False
1734,2024-03-30,2024-03-31,2024-04-04,LT,Klaipeda,Klaipeda,2338,EMS,Delivered,None,327,,5,False
1735,2024-07-26,2024-07-28,2024-08-01,LT,Panevezys,Kaunas,359,Standard,Delivered,None,307,,5,False
1736,2024-11-09,2024-11-09,2024-11-10,LT,Kaunas,Klaipeda,2682,Express,Delivered,None,173,,1,True
1737,2024-04-04,2024-04-05,2024-04-08,LT,Panevezys,Kaunas,3273,Registered,Delivered,None,19,,1,False
1738,2024-08-09,2024-08-10,2024-08-14,LT,Kaunas,Panevezys,2557,Registered,Delivered,None,217,,5,False
1739,2024-11-24,2024-11-24,2024-11-25,LT,Panevezys,Vilnius,4310,Express,Delivered,None,174,,2,True
1740,2024-11-25,2024-11-25,2024-12-01,LT,Kaunas,Siauliai,2927,EMS,Delayed,Weather,219,,3,True
1741,2024-03-11,2024-03-12,2024-03-16,LT,Siauliai,Klaipeda,4448,Express,Delivered,None,201,,4,False
1742,2024-02-26,2024-02-27,2024-02-28,LT,Panevezys,Klaipeda,814,Express,Delivered,None,232,,4,False
1743,2024-12-04,2024-12-05,2024-12-09,LT,Panevezys,Panevezys,4979,EMS,Delayed,High volume,112,,5,True
1744,2024-11-18,2024-11-20,2024-11-21,LT,Klaipeda,Siauliai,346,EMS,Delivered,None,264,,3,True
1745,2024-04-28,2024-04-30,2024-05-01,LT,Siauliai,Panevezys,2765,Registered,Delivered,None,160,,3,False
1746,2024-08-02,2024-08-02,2024-08-06,LT,Siauliai,Klaipeda,3100,Standard,Delivered,None,64,,4,False
1747,2024-07-04,2024-07-04,2024-07-06,LT,Kaunas,Vilnius,2583,Express,Delivered,None,153,,5,False
1748,2024-11-27,2024-11-29,2024-11-30,LT,Klaipeda,Vilnius,1295,Standard,Delivered,None,342,,4,True
1749,2024-07-09,2024-07-10,2024-07-14,LT,Vilnius,Panevezys,2139,Registered,Delivered,None,147,,2,False
1750,2024-05-15,2024-05-16,2024-05-17,LT,Kaunas,Panevezys,731,EMS,Delivered,None,147,,5,False
1751,2024-08-16,2024-08-16,2024-08-20,LT,Panevezys,Panevezys,2146,Express,Delivered,None,34,,3,False
1752,2024-04-19,2024-04-21,,LT,Klaipeda,Panevezys,2910,EMS,Returned,Address error,178,Recipient unavailable,2,False
1753,2024-06-04,2024-06-05,2024-06-08,LT,Panevezys,Kaunas,2159,Express,Delivered,None,334,,3,False
1754,2024-11-21,2024-11-21,2024-11-23,LT,Panevezys,Kaunas,1264,Express,Delivered,None,156,,4,True
1755,2024-06-04,2024-06-06,,LT,Panevezys,Panevezys,2233,Express,Returned,High volume,243,Damaged,2,False
1756,2024-09-22,2024-09-22,2024-09-25,LT,Panevezys,Vilnius,828,Standard,Delivered,None,274,,1,False
1757,2024-06-29,2024-07-01,2024-07-04,LT,Kaunas,Siauliai,4062,Standard,Delivered,None,94,,3,False
1758,2024-08-17,2024-08-17,2024-08-20,LT,Klaipeda,Vilnius,938,Standard,Delivered,None,20,,3,False
1759,2024-11-30,2024-11-30,2024-12-04,LT,Kaunas,Panevezys,3871,Registered,Delivered,None,70,,3,True
1760,2024-05-17,2024-05-19,2024-05-21,LT,Panevezys,Kaunas,2088,Express,Delivered,None,34,,5,False
1761,2024-12-30,2024-12-30,2025-01-02,LT,Siauliai,Kaunas,320,EMS,Delivered,None,231,,5,True
1762,2024-10-04,2024-10-04,2024-10-06,LT,Klaipeda,Vilnius,1456,Express,Delivered,None,36,,3,False
1763,2024-12-13,2024-12-15,2024-12-16,LT,Kaunas,Panevezys,2052,Registered,Delivered,None,116,,4,True
1764,2024-06-07,2024-06-08,2024-06-12,LT,Siauliai,Siauliai,1732,Registered,Delivered,None,276,,5,False
1765,2024-02-18,2024-02-19,2024-02-23,LT,Vilnius,Siauliai,4015,Express,Delivered,None,33,,1,False
1766,2024-03-16,2024-03-17,2024-03-18,LT,Vilnius,Klaipeda,3847,Standard,Delivered,None,183,,3,False
1767,2024-07-20,2024-07-21,2024-07-25,LT,Vilnius,Klaipeda,1546,Express,Delivered,None,245,,1,False
1768,2024-03-13,2024-03-13,2024-03-16,LT,Vilnius,Vilnius,4219,Registered,Delivered,None,243,,5,False
1769,2024-12-11,2024-12-11,2024-12-14,LT,Panevezys,Siauliai,122,Express,Delivered,None,133,,2,True
1770,2024-10-01,2024-10-02,2024-10-05,LT,Panevezys,Kaunas,523,Registered,Delivered,None,119,,4,False
1771,2024-12-10,2024-12-10,,LT,Siauliai,Kaunas,2478,Express,Returned,Weather,114,Address incorrect,2,True
1772,2024-02-14,2024-02-16,2024-02-18,LT,Klaipeda,Kaunas,1972,Registered,Delivered,None,91,,5,False
1773,2024-06-04,2024-06-05,2024-06-08,LT,Vilnius,Panevezys,2510,Standard,Delayed,High volume,274,,4,False
1774,2024-08-27,2024-08-27,2024-08-28,LT,Siauliai,Panevezys,3962,Standard,Delivered,None,274,,4,False
1775,2024-03-23,2024-03-25,2024-03-27,LT,Klaipeda,Siauliai,4388,EMS,Delivered,None,26,,2,False
1776,2024-04-24,2024-04-24,2024-04-28,LT,Kaunas,Panevezys,4077,Registered,Delivered,None,42,,4,False
1777,2024-09-22,2024-09-22,2024-09-23,LT,Kaunas,Kaunas,2820,Standard,Delivered,None,138,,5,False
1778,2024-04-12,2024-04-14,2024-04-15,LT,Kaunas,Siauliai,138,Registered,Delivered,None,13,,2,False
1779,2024-05-21,2024-05-22,,LT,Klaipeda,Kaunas,4771,Standard,Lost,Sorting issue,145,,5,False
1780,2024-10-11,2024-10-13,2024-10-17,LT,Vilnius,Panevezys,1984,EMS,Delivered,None,92,,4,False
1781,2024-11-18,2024-11-18,2024-11-21,LT,Kaunas,Klaipeda,1239,Registered,Delivered,None,160,,4,True
1782,2024-12-18,2024-12-20,2024-12-24,LT,Vilnius,Siauliai,1613,Standard,Delivered,None,202,,1,True
1783,2024-08-03,2024-08-04,2024-08-06,LT,Vilnius,Klaipeda,1993,Standard,Delivered,None,332,,3,False
1784,2024-10-19,2024-10-20,2024-10-22,LT,Kaunas,Klaipeda,2176,Registered,Delivered,None,173,,4,False
1785,2024-11-24,2024-11-25,2024-11-28,LT,Siauliai,Kaunas,471,Standard,Delivered,None,224,,2,True
1786,2024-10-21,2024-10-23,,LT,Klaipeda,Kaunas,4371,Standard,Returned,Weather,163,Damaged,1,False
1787,2024-03-13,2024-03-15,2024-03-17,LT,Klaipeda,Panevezys,1199,Standard,Delivered,None,219,,4,False
1788,2024-04-04,2024-04-05,2024-04-06,LT,Klaipeda,Siauliai,4574,Standard,Delivered,None,283,,5,False
1789,2024-03-09,2024-03-11,2024-03-15,LT,Klaipeda,Kaunas,2629,Express,Delivered,None,350,,5,False
1790,2024-07-30,2024-07-30,2024-07-31,LT,Vilnius,Kaunas,4098,Standard,Delivered,None,254,,1,False
1791,2024-07-27,2024-07-28,2024-07-30,LT,Klaipeda,Vilnius,3129,Registered,Delivered,None,256,,2,False
1792,2024-12-23,2024-12-24,2024-12-27,LT,Panevezys,Klaipeda,3113,Standard,Delivered,None,149,,1,True
1793,2024-05-19,2024-05-21,2024-05-23,LT,Vilnius,Vilnius,1375,EMS,Delivered,None,329,,4,False
1794,2024-12-11,2024-12-12,2024-12-13,LT,Panevezys,Kaunas,3418,Express,Delivered,None,144,,2,True
1795,2024-05-12,2024-05-12,2024-05-14,LT,Siauliai,Panevezys,3747,EMS,Delivered,None,87,,2,False
1796,2024-02-04,2024-02-06,2024-02-08,LT,Kaunas,Siauliai,4154,Registered,Delivered,None,142,,3,False
1797,2024-07-29,2024-07-29,2024-07-31,LT,Klaipeda,Kaunas,1735,EMS,Delivered,None,70,,4,False
1798,2024-02-23,2024-02-25,2024-02-26,LT,Panevezys,Siauliai,1916,Express,Delivered,None,219,,2,False
1799,2024-08-30,2024-08-30,,LT,Siauliai,Klaipeda,3907,Registered,Returned,Weather,103,Recipient unavailable,3,False
1800,2024-06-19,2024-06-19,2024-06-23,LT,Siauliai,Siauliai,3056,Registered,Delivered,None,124,,5,False
1801,2024-12-27,2024-12-27,2024-12-30,LT,Kaunas,Vilnius,2334,Express,Delayed,Weather,202,,3,True
1802,2024-05-12,2024-05-14,2024-05-17,LT,Siauliai,Kaunas,2735,Registered,Delivered,None,304,,2,False
1803,2024-05-28,2024-05-30,2024-06-03,LT,Siauliai,Kaunas,2151,EMS,Delivered,None,122,,3,False
1804,2024-07-31,2024-08-02,2024-08-04,LT,Vilnius,Kaunas,4958,Express,Delivered,None,139,,2,False
1805,2024-02-12,2024-02-14,2024-02-18,LT,Vilnius,Kaunas,2111,EMS,Delivered,None,337,,2,False
1806,2024-06-27,2024-06-27,2024-07-01,LT,Kaunas,Siauliai,2624,EMS,Delivered,None,167,,1,False
1807,2024-05-12,2024-05-14,2024-05-17,LT,Vilnius,Klaipeda,710,Express,Delivered,None,33,,5,False
1808,2024-07-02,2024-07-02,2024-07-04,LT,Kaunas,Klaipeda,1672,EMS,Delivered,None,58,,2,False
1809,2024-05-07,2024-05-07,,LT,Panevezys,Klaipeda,2279,Express,Lost,Sorting issue,174,,5,False
1810,2024-11-25,2024-11-26,2024-11-30,LT,Panevezys,Siauliai,201,EMS,Delivered,None,14,,2,True
1811,2024-01-05,2024-01-06,2024-01-07,LT,Siauliai,Vilnius,588,Standard,Delivered,None,221,,5,False
1812,2024-08-05,2024-08-05,2024-08-08,LT,Siauliai,Klaipeda,3636,Express,Delivered,None,333,,3,False
1813,2024-01-16,2024-01-16,2024-01-17,LT,Kaunas,Vilnius,1383,Express,Delivered,None,178,,5,False
1814,2024-03-08,2024-03-09,2024-03-11,LT,Siauliai,Siauliai,131,Express,Delivered,None,141,,2,False
1815,2024-06-18,2024-06-18,2024-06-19,LT,Kaunas,Klaipeda,1845,Registered,Delivered,None,90,,4,False
1816,2024-09-16,2024-09-17,2024-09-18,LT,Vilnius,Klaipeda,2712,Express,Delivered,None,277,,3,False
1817,2024-09-30,2024-10-02,2024-10-03,LT,Panevezys,Klaipeda,2859,Registered,Delivered,None,307,,4,False
1818,2024-06-01,2024-06-01,2024-06-04,LT,Klaipeda,Panevezys,232,EMS,Delivered,None,105,,1,False
1819,2024-10-16,2024-10-17,2024-10-19,LT,Vilnius,Kaunas,3504,Express,Delivered,None,5,,3,False
1820,2024-12-20,2024-12-21,2024-12-24,LT,Panevezys,Siauliai,2444,Registered,Delivered,None,107,,5,True
1821,2024-05-21,2024-05-23,2024-05-27,LT,Siauliai,Siauliai,296,Standard,Delivered,None,106,,2,False
1822,2024-08-30,2024-08-30,2024-08-31,LT,Vilnius,Siauliai,1825,EMS,Delivered,None,278,,3,False
1823,2024-09-20,2024-09-22,2024-09-25,LT,Vilnius,Vilnius,4571,Registered,Delivered,None,278,,1,False
1824,2024-09-20,2024-09-21,2024-09-25,LT,Vilnius,Vilnius,2833,Standard,Delivered,None,195,,1,False
1825,2024-07-14,2024-07-14,,LT,Siauliai,Klaipeda,1015,Standard,Lost,High volume,224,,2,False
1826,2024-07-01,2024-07-01,2024-07-05,LT,Panevezys,Kaunas,1402,Express,Delivered,None,91,,1,False
1827,2024-01-01,2024-01-03,2024-01-04,LT,Klaipeda,Vilnius,4729,Express,Delivered,None,247,,2,False
1828,2024-11-07,2024-11-07,2024-11-11,LT,Panevezys,Klaipeda,3937,Express,Delivered,None,208,,2,True
1829,2024-11-20,2024-11-20,2024-11-21,LT,Vilnius,Klaipeda,635,Registered,Delivered,None,131,,4,True
1830,2024-12-09,2024-12-11,2024-12-12,LT,Siauliai,Klaipeda,180,Registered,Delivered,None,241,,4,True
1831,2024-10-27,2024-10-27,,LT,Siauliai,Vilnius,57,Registered,Lost,Address error,224,,3,False
1832,2024-02-29,2024-03-01,2024-03-03,LT,Klaipeda,Siauliai,1375,Standard,Delivered,None,216,,1,False
1833,2024-08-22,2024-08-23,,LT,Panevezys,Vilnius,4503,Standard,Returned,High volume,215,Damaged,3,False
1834,2024-01-20,2024-01-20,2024-01-21,LT,Kaunas,Panevezys,3638,Standard,Delivered,None,136,,4,False
1835,2024-11-03,2024-11-04,2024-11-07,LT,Kaunas,Kaunas,2957,Standard,Delivered,None,297,,2,True
1836,2024-03-14,2024-03-16,2024-03-20,LT,Vilnius,Panevezys,4488,Registered,Delivered,None,207,,1,False
1837,2024-07-12,2024-07-14,2024-07-18,LT,Kaunas,Siauliai,2269,Express,Delivered,None,344,,2,False
1838,2024-11-27,2024-11-29,2024-12-02,LT,Klaipeda,Klaipeda,1344,Registered,Delivered,None,258,,2,True
1839,2024-09-18,2024-09-19,2024-09-21,LT,Panevezys,Siauliai,4926,Standard,Delivered,None,22,,2,False
1840,2024-04-05,2024-04-05,2024-04-09,LT,Siauliai,Vilnius,2993,Express,Delivered,None,318,,2,False
1841,2024-01-14,2024-01-16,2024-01-19,LT,Vilnius,Klaipeda,1372,EMS,Delivered,None,33,,3,False
1842,2024-03-19,2024-03-20,2024-03-22,LT,Klaipeda,Vilnius,746,Express,Delivered,None,135,,5,False
1843,2024-04-13,2024-04-13,,LT,Kaunas,Klaipeda,2936,Standard,Lost,Sorting issue,338,,4,False
1844,2024-01-10,2024-01-10,2024-01-14,LT,Klaipeda,Klaipeda,1996,Standard,Delivered,None,119,,1,False
1845,2024-11-17,2024-11-17,2024-11-18,LT,Panevezys,Vilnius,415,Registered,Delivered,None,331,,3,True
1846,2024-08-01,2024-08-02,2024-08-10,LT,Klaipeda,Vilnius,2470,Standard,Delayed,High volume,129,,5,False
1847,2024-01-21,2024-01-22,2024-01-25,LT,Vilnius,Panevezys,720,Standard,Delivered,None,181,,5,False
1848,2024-11-08,2024-11-08,2024-11-15,LT,Kaunas,Klaipeda,118,EMS,Delayed,Weather,277,,1,True
1849,2024-10-03,2024-10-05,2024-10-06,LT,Kaunas,Vilnius,3985,Express,Delivered,None,39,,1,False
1850,2024-06-24,2024-06-26,,LT,Kaunas,Klaipeda,1286,Express,Lost,Address error,280,,4,False
1851,2024-12-17,2024-12-19,2024-12-21,LT,Vilnius,Siauliai,3115,Standard,Delivered,None,98,,4,True
1852,2024-05-02,2024-05-02,2024-05-05,LT,Siauliai,Vilnius,2316,Express,Delivered,None,252,,4,False
1853,2024-08-15,2024-08-17,2024-08-20,LT,Kaunas,Kaunas,2060,EMS,Delivered,None,72,,1,False
1854,2024-11-02,2024-11-02,,LT,Panevezys,Kaunas,4199,Express,Returned,High volume,168,Recipient unavailable,2,True
1855,2024-09-06,2024-09-07,2024-09-13,LT,Kaunas,Siauliai,2751,Express,Delayed,Weather,241,,4,False
1856,2024-04-02,2024-04-04,2024-04-05,LT,Vilnius,Vilnius,724,Express,Delivered,None,176,,3,False
1857,2024-06-09,2024-06-09,2024-06-15,LT,Klaipeda,Panevezys,4745,Registered,Delayed,High volume,254,,2,False
1858,2024-09-09,2024-09-11,2024-09-14,LT,Kaunas,Panevezys,3393,EMS,Delivered,None,259,,4,False
1859,2024-01-11,2024-01-13,,LT,Kaunas,Klaipeda,4347,Registered,Returned,Address error,155,Recipient unavailable,5,False
1860,2024-07-10,2024-07-11,2024-07-13,LT,Klaipeda,Panevezys,2785,EMS,Delivered,None,189,,1,False
1861,2024-06-01,2024-06-01,2024-06-05,LT,Vilnius,Panevezys,1018,Express,Delivered,None,64,,4,False
1862,2024-12-15,2024-12-17,2024-12-21,LT,Klaipeda,Siauliai,3295,Express,Delivered,None,91,,5,True
1863,2024-07-05,2024-07-07,2024-07-10,LT,Siauliai,Vilnius,1263,Registered,Delivered,None,268,,3,False
1864,2024-05-03,2024-05-03,2024-05-07,LT,Panevezys,Siauliai,1288,Standard,Delivered,None,72,,1,False
1865,2024-10-01,2024-10-02,2024-10-04,LT,Klaipeda,Kaunas,3778,Registered,Delivered,None,107,,4,False
1866,2024-01-20,2024-01-20,2024-01-23,LT,Klaipeda,Vilnius,2885,Express,Delivered,None,159,,4,False
1867,2024-06-27,2024-06-29,2024-07-03,LT,Klaipeda,Klaipeda,999,Express,Delivered,None,192,,5,False
1868,2024-03-06,2024-03-07,2024-03-10,LT,Klaipeda,Klaipeda,865,EMS,Delivered,None,244,,5,False
1869,2024-09-24,2024-09-26,2024-09-28,LT,Siauliai,Vilnius,3184,EMS,Delivered,None,167,,3,False
1870,2024-09-13,2024-09-13,2024-09-14,LT,Klaipeda,Klaipeda,4289,Registered,Delivered,None,107,,3,False
1871,2024-05-14,2024-05-15,2024-05-16,LT,Siauliai,Kaunas,3436,Standard,Delivered,None,235,,3,False
1872,2024-03-27,2024-03-28,2024-04-04,LT,Klaipeda,Kaunas,3526,Standard,Delayed,Sorting issue,97,,5,False
1873,2024-12-08,2024-12-10,2024-12-13,LT,Panevezys,Klaipeda,1457,Standard,Delivered,None,279,,1,True
1874,2024-02-23,2024-02-25,2024-02-28,LT,Siauliai,Kaunas,2204,Standard,Delivered,None,162,,1,False
1875,2024-06-30,2024-06-30,2024-07-04,LT,Kaunas,Kaunas,3570,Standard,Delivered,None,10,,3,False
1876,2024-06-11,2024-06-12,,LT,Klaipeda,Vilnius,1416,Standard,Returned,Sorting issue,333,Recipient unavailable,2,False
1877,2024-06-29,2024-07-01,2024-07-02,LT,Klaipeda,Klaipeda,3076,Registered,Delivered,None,147,,3,False
1878,2024-03-27,2024-03-29,2024-03-30,LT,Klaipeda,Kaunas,4794,EMS,Delivered,None,53,,3,False
1879,2024-06-16,2024-06-17,2024-06-20,LT,Vilnius,Panevezys,1420,Standard,Delivered,None,238,,1,False
1880,2024-04-24,2024-04-26,2024-04-29,LT,Panevezys,Siauliai,1890,EMS,Delivered,None,119,,2,False
1881,2024-04-25,2024-04-27,2024-04-30,LT,Panevezys,Kaunas,2959,EMS,Delivered,None,106,,4,False
1882,2024-11-17,2024-11-18,2024-11-20,LT,Panevezys,Klaipeda,853,EMS,Delivered,None,16,,3,True
1883,2024-04-27,2024-04-28,2024-05-01,LT,Klaipeda,Panevezys,3684,Standard,Delivered,None,41,,4,False
1884,2024-07-05,2024-07-06,2024-07-07,LT,Kaunas,Siauliai,2452,Registered,Delivered,None,330,,4,False
1885,2024-05-18,2024-05-19,2024-05-23,LT,Kaunas,Vilnius,3423,Express,Delivered,None,331,,4,False
1886,2024-11-21,2024-11-22,2024-11-23,LT,Klaipeda,Panevezys,4695,Standard,Delivered,None,347,,4,True
1887,2024-10-17,2024-10-18,,LT,Klaipeda,Klaipeda,3729,Express,Lost,Sorting issue,151,,4,False
1888,2024-07-08,2024-07-10,2024-07-13,LT,Klaipeda,Klaipeda,1714,Standard,Delivered,None,58,,5,False
1889,2024-01-04,2024-01-06,2024-01-08,LT,Siauliai,Klaipeda,752,EMS,Delivered,None,345,,4,False
1890,2024-09-23,2024-09-23,2024-09-27,LT,Siauliai,Kaunas,1338,EMS,Delivered,None,228,,4,False
1891,2024-02-21,2024-02-23,2024-02-25,LT,Kaunas,Vilnius,4065,Standard,Delivered,None,281,,1,False
1892,2024-06-22,2024-06-23,,LT,Vilnius,Kaunas,4794,Registered,Lost,Address error,272,,1,False
1893,2024-02-12,2024-02-14,2024-02-17,LT,Kaunas,Siauliai,634,Registered,Delivered,None,30,,1,False
1894,2024-12-27,2024-12-29,2025-01-01,LT,Siauliai,Kaunas,3784,Registered,Delivered,None,286,,4,True
1895,2024-03-15,2024-03-16,2024-03-17,LT,Kaunas,Siauliai,4296,Standard,Delivered,None,332,,2,False
1896,2024-12-11,2024-12-13,2024-12-15,LT,Siauliai,Siauliai,3128,EMS,Delivered,None,111,,3,True
1897,2024-09-26,2024-09-26,2024-10-05,LT,Kaunas,Panevezys,3628,EMS,Delayed,Sorting issue,161,,3,False
1898,2024-06-29,2024-06-30,2024-07-03,LT,Kaunas,Kaunas,2287,Standard,Delivered,None,134,,3,False
1899,2024-08-13,2024-08-14,2024-08-17,LT,Kaunas,Panevezys,4546,EMS,Delivered,None,335,,4,False
1900,2024-03-06,2024-03-07,2024-03-10,LT,Vilnius,Klaipeda,4841,Registered,Delivered,None,198,,4,False
1901,2024-03-25,2024-03-26,2024-03-28,LT,Kaunas,Panevezys,892,Standard,Delivered,None,210,,3,False
1902,2024-07-20,2024-07-21,2024-07-25,LT,Panevezys,Vilnius,4071,EMS,Delivered,None,152,,3,False
1903,2024-02-27,2024-02-28,2024-03-03,LT,Panevezys,Siauliai,2867,Express,Delivered,None,293,,3,False
1904,2024-05-22,2024-05-23,2024-05-24,LT,Kaunas,Kaunas,4450,Standard,Delivered,None,90,,1,False
1905,2024-10-11,2024-10-11,2024-10-13,LT,Vilnius,Kaunas,2357,Registered,Delivered,None,231,,5,False
1906,2024-12-30,2024-12-30,2024-12-31,LT,Panevezys,Kaunas,566,Express,Delivered,None,309,,2,True
1907,2024-03-03,2024-03-05,2024-03-08,LT,Panevezys,Vilnius,2942,EMS,Delivered,None,268,,1,False
1908,2024-06-11,2024-06-12,2024-06-16,LT,Kaunas,Klaipeda,4140,Express,Delayed,Sorting issue,155,,5,False
1909,2024-12-13,2024-12-14,2024-12-18,LT,Vilnius,Panevezys,3205,Standard,Delivered,None,139,,5,True
1910,2024-02-29,2024-02-29,2024-03-01,LT,Siauliai,Panevezys,4184,Express,Delivered,None,69,,1,False
1911,2024-02-23,2024-02-24,2024-02-26,LT,Kaunas,Siauliai,662,Standard,Delivered,None,306,,1,False
1912,2024-04-05,2024-04-07,2024-04-09,LT,Kaunas,Kaunas,4856,EMS,Delivered,None,204,,3,False
1913,2024-12-22,2024-12-24,2024-12-25,LT,Siauliai,Vilnius,3953,Express,Delivered,None,82,,4,True
1914,2024-10-09,2024-10-09,2024-10-13,LT,Panevezys,Kaunas,4313,Standard,Delivered,None,28,,1,False
1915,2024-10-07,2024-10-09,2024-10-13,LT,Vilnius,Vilnius,3478,Registered,Delivered,None,50,,4,False
1916,2024-06-14,2024-06-16,2024-06-20,LT,Siauliai,Panevezys,2207,Standard,Delivered,None,103,,2,False
1917,2024-11-19,2024-11-21,2024-11-27,LT,Klaipeda,Kaunas,348,Express,Delayed,Weather,296,,2,True
1918,2024-05-03,2024-05-03,2024-05-05,LT,Panevezys,Kaunas,809,EMS,Delivered,None,77,,3,False
1919,2024-06-27,2024-06-29,2024-07-03,LT,Vilnius,Vilnius,4204,Express,Delivered,None,142,,1,False
1920,2024-09-23,2024-09-24,2024-09-28,LT,Siauliai,Siauliai,788,Registered,Delayed,Sorting issue,108,,5,False
1921,2024-04-04,2024-04-04,2024-04-06,LT,Panevezys,Siauliai,3037,EMS,Delivered,None,121,,1,False
1922,2024-02-09,2024-02-10,2024-02-13,LT,Kaunas,Panevezys,3789,Standard,Delivered,None,232,,1,False
1923,2024-10-29,2024-10-29,2024-11-01,LT,Vilnius,Siauliai,1929,Standard,Delivered,None,265,,2,False
1924,2024-08-01,2024-08-02,2024-08-11,LT,Panevezys,Panevezys,515,Standard,Delayed,Address error,256,,1,False
1925,2024-09-12,2024-09-12,,LT,Vilnius,Vilnius,2971,Express,Lost,Address error,50,,4,False
1926,2024-08-11,2024-08-13,2024-08-14,LT,Siauliai,Vilnius,2873,EMS,Delivered,None,281,,4,False
1927,2024-03-04,2024-03-06,2024-03-08,LT,Vilnius,Klaipeda,3015,Express,Delivered,None,186,,3,False
1928,2024-08-13,2024-08-15,2024-08-16,LT,Kaunas,Klaipeda,1797,Standard,Delivered,None,68,,4,False
1929,2024-04-29,2024-04-30,2024-05-04,LT,Kaunas,Panevezys,1850,Express,Delivered,None,217,,1,False
1930,2024-12-20,2024-12-21,2024-12-22,LT,Vilnius,Klaipeda,3099,Standard,Delivered,None,22,,3,True
1931,2024-07-29,2024-07-30,2024-08-01,LT,Kaunas,Siauliai,1565,EMS,Delivered,None,74,,3,False
1932,2024-06-16,2024-06-16,2024-06-17,LT,Panevezys,Vilnius,1430,Express,Delivered,None,95,,5,False
1933,2024-02-07,2024-02-09,2024-02-11,LT,Kaunas,Siauliai,2775,Standard,Delivered,None,243,,4,False
1934,2024-12-14,2024-12-14,2024-12-15,LT,Klaipeda,Vilnius,925,Express,Delivered,None,278,,3,True
1935,2024-12-03,2024-12-03,2024-12-11,LT,Siauliai,Klaipeda,4817,Registered,Delayed,Address error,43,,1,True
1936,2024-11-06,2024-11-08,2024-11-10,LT,Panevezys,Vilnius,1544,Registered,Delivered,None,344,,1,True
1937,2024-08-02,2024-08-02,2024-08-05,LT,Vilnius,Siauliai,3240,Registered,Delivered,None,269,,3,False
1938,2024-05-25,2024-05-26,2024-06-01,LT,Kaunas,Siauliai,4030,EMS,Delayed,Weather,323,,2,False
1939,2024-09-30,2024-09-30,2024-10-04,LT,Klaipeda,Panevezys,4509,Standard,Delayed,Weather,251,,5,False
1940,2024-02-04,2024-02-05,2024-02-09,LT,Panevezys,Kaunas,242,EMS,Delivered,None,16,,1,False
1941,2024-11-25,2024-11-27,2024-11-28,LT,Vilnius,Siauliai,216,Registered,Delivered,None,278,,4,True
1942,2024-04-22,2024-04-22,2024-04-24,LT,Siauliai,Siauliai,1962,Standard,Delivered,None,25,,5,False
1943,2024-03-03,2024-03-03,2024-03-07,LT,Kaunas,Kaunas,780,EMS,Delivered,None,174,,5,False
1944,2024-04-28,2024-04-30,2024-05-04,LT,Siauliai,Kaunas,75,Registered,Delivered,None,176,,2,False
1945,2024-04-10,2024-04-10,2024-04-14,LT,Kaunas,Siauliai,2093,Standard,Delivered,None,130,,4,False
1946,2024-12-28,2024-12-28,2024-12-30,LT,Vilnius,Klaipeda,3873,Registered,Delivered,None,343,,1,True
